id,regionname,countryname,prodline,lendinginstr,lendinginstrtype,envassesmentcategorycode,supplementprojectflg,productlinetype,projectstatusdisplay,status,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,grantamt,borrower,impagency,url,projectdoc ,majorsector_percent ,sector1,sector2,sector3,sector4,sector5,sector,mjsector1,mjsector2,mjsector3,mjsector4,mjsector5,mjsector,theme1,theme2,theme3,theme4,theme5,theme ,goal,financier,mjtheme1name,mjtheme2name,mjtheme3name,mjtheme4name,mjtheme5name,location
P035805,EUROPE AND CENTRAL ASIA,Republic of Armenia;Republic of Armenia,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Municipal Development Project,1998-06-11T00:00:00Z,June,2006-01-31T00:00:00Z,32;800;000,0,30;000;000,30;000;000,0,REPUBLIC OF ARMENIA,ARMENIA MUNICIPAL DEVELOPMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035805,,,Water supply!$!50!$!WC,Sewerage!$!33!$!WS,Flood protection!$!9!$!WD,General public administration sector!$!5!$!BZ,Housing construction!$!3!$!YC,Water supply;Water supply;Sewerage;Flood protection;General public administration sector;Housing construction,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,Public Administration; Law; and Justice!$!BX,Industry and trade!$!YX,Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection;Public Administration; Law; and Justice;Industry and trade,Urban services and housing for the poor!$!33!$!71,Other financial and private sector development!$!33!$!44,Pollution management and environmental health!$!17!$!84,Pollution management and environmental health!$!17!$!84,Natural disaster management!$!17!$!52,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities,IDA30950;IDA30950,Urban development,Financial and private sector development,Environment and natural resources management,Environment and natural resources management,Social protection and risk management,
P042042,EUROPE AND CENTRAL ASIA,South Eastern Europe and Balkans;South Eastern Europe and Balkans,GE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Lake Ohrid Conservation GEF Project (Albania/FYR Macedonia),1998-06-11T00:00:00Z,June,2004-12-31T00:00:00Z,4;400;000,0,0,0,4;100;000,GOVTS OF ALBANIA & MACEDONIA,MINISTRIES OF ENVIRONMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P042042,,,Central government administration!$!65!$!BC,Other social services!$!32!$!JB,General education sector!$!3!$!EZ,,,Central government administration;Central government administration;Other social services;General education sector,Public Administration; Law; and Justice!$!BX,Health and other social services!$!JX,Education!$!EX,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Health and other social services;Education,Biodiversity!$!20!$!80,Participation and civic engagement!$!20!$!57,Biodiversity!$!20!$!80,Environmental policies and institutions!$!20!$!82,Environmental policies and institutions!$!20!$!82,,Millennium Development Goals;Millennium Development Goals;Corporate Advocacy Priorities;Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals,,Environment and natural resources management,Social dev/gender/inclusion,Environment and natural resources management,Environment and natural resources management,Environment and natural resources management,
P048852,EUROPE AND CENTRAL ASIA,Republic of Turkey;Republic of Turkey,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,National Transmission Grid Project,1998-06-11T00:00:00Z,June,2007-12-31T00:00:00Z,450;000;000,270;000;000,0,270;000;000,0,TEAS; TEIAS,TEAS; TEIAS,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P048852,,,Power!$!99!$!LD,Sub-national government administration!$!1!$!BH,,,,Power;Power;Sub-national government administration,Energy and mining!$!LX,Public Administration; Law; and Justice!$!BX,,,,Energy and mining;Energy and mining;Public Administration; Law; and Justice,Regulation and competition policy!$!28!$!40,Other urban development!$!29!$!74,Pollution management and environmental health!$!14!$!84,Pollution management and environmental health!$!14!$!84,Infrastructure services for private sector development!$!29!$!39,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities,IBRD43440;IBRD43440;IBRD43441,Financial and private sector development,Urban development,Environment and natural resources management,Environment and natural resources management,Financial and private sector development,
P043444,EUROPE AND CENTRAL ASIA,Republic of Croatia;Republic of Croatia,PE,Specific Investment Loan,IN,A,N,L,Closed,Closed,Municipal Environmental Infrastructure Project,1998-06-18T00:00:00Z,June,2007-12-31T00:00:00Z,145;400;000,36;300;000,0,36;300;000,0,CROATIAN BANK FOR RECONST. & DEVELOP.,EKO AND SPLIT WATER COMPANIES,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P043444,,,Sewerage!$!70!$!WS,Water supply!$!30!$!WC,,,,Sewerage;Sewerage;Water supply,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,,,,Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection,Pollution management and environmental health!$!33!$!84,Water resource management!$!34!$!85,Rural services and infrastructure!$!33!$!78,Water resource management!$!34!$!85,Pollution management and environmental health!$!33!$!84,,Global Public Goods Priorities;Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Millennium Development Goals,IBRD43520;IBRD43520,Environment and natural resources management,Environment and natural resources management,Rural development,Environment and natural resources management,Environment and natural resources management,
P048983,EUROPE AND CENTRAL ASIA,Republic of Croatia;Republic of Croatia,PE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Reconstruction Project for Eastern Slavonia; Baranja and Western Srijem,1998-06-18T00:00:00Z,June,2004-12-31T00:00:00Z,50;000;000,40;600;000,0,40;600;000,0,CROATIA GOVERNMENT,HRUATSKA VODE; ULICA GRADA; 1000 ZAGREB; CROATIA,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P048983,,,Flood protection!$!68!$!WD,Sewerage!$!30!$!WS,Central government administration!$!2!$!BC,,,Flood protection;Flood protection;Sewerage;Central government administration,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,Public Administration; Law; and Justice!$!BX,,,Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection;Public Administration; Law; and Justice,Biodiversity!$!13!$!80,Biodiversity!$!13!$!80,Rural services and infrastructure!$!25!$!78,Conflict prevention and post-conflict reconstruction!$!24!$!58,Pollution management and environmental health!$!25!$!84,,Millennium Development Goals;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals,IBRD43510;IBRD43510,Environment and natural resources management,Environment and natural resources management,Rural development,Social dev/gender/inclusion,Environment and natural resources management,
P055159,EUROPE AND CENTRAL ASIA,Republic of Uzbekistan;Republic of Uzbekistan,PE,Specific Investment Loan,IN,C,N,L,Closed,Closed,Enterprise Institution Building Project,1998-06-18T00:00:00Z,June,2005-06-30T00:00:00Z,47;700;000,28;000;000,0,28;000;000,0,REPUBLIC OF UZBEKISTAN,COM; GKI; MOF,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P055159,,,General industry and trade sector!$!74!$!YZ,Central government administration!$!26!$!BC,,,,General industry and trade sector;General industry and trade sector;Central government administration,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,,,,Industry and trade;Industry and trade;Public Administration; Law; and Justice,State-owned enterprise restructuring and privatization!$!40!$!43,Other financial and private sector development!$!40!$!44,Legal institutions for a market economy!$!20!$!34,Legal institutions for a market economy!$!20!$!34,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD43530;IBRD43530,Financial and private sector development,Financial and private sector development,Rule of law,Rule of law,,
P009089,EUROPE AND CENTRAL ASIA,Republic of Turkey;Republic of Turkey,PE,Adaptable Program Loan,IN,B,N,L,Closed,Closed,Basic Education Project,1998-06-23T00:00:00Z,June,2003-12-31T00:00:00Z,2;515;200;000,300;000;000,0,300;000;000,0,REPUBLIC OF TURKEY,MINISTRY OF NATIONAL EDUCATION,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P009089,,,Primary education!$!83!$!EP,Tertiary education!$!11!$!ET,Central government administration!$!6!$!BC,,,Primary education;Primary education;Tertiary education;Central government administration,Education!$!EX,Education!$!EX,Public Administration; Law; and Justice!$!BX,,,Education;Education;Education;Public Administration; Law; and Justice,Social analysis and monitoring!$!17!$!61,Education for all!$!33!$!65,Gender!$!17!$!59,Social analysis and monitoring!$!17!$!61,Education for all!$!33!$!65,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals,IBRD43550;IBRD43550,Social dev/gender/inclusion,Human development,Social dev/gender/inclusion,Social dev/gender/inclusion,Human development,
P044728,EUROPE AND CENTRAL ASIA,Ukraine;Ukraine,GE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Ozone Depleting Substances Phase-Out GEF Project,1998-06-23T00:00:00Z,June,2004-12-31T00:00:00Z,32;600;000,0,0,0,23;200;000,GOVERNMENT OF UKRAINE,MIN. OF ENVIRON. PROTECT. & NUCLEAR SAFETY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P044728,,,Other industry!$!96!$!YW,Central government administration!$!4!$!BC,,,,Other industry;Other industry;Central government administration,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,,,,Industry and trade;Industry and trade;Public Administration; Law; and Justice,Environmental policies and institutions!$!50!$!82,Environmental policies and institutions!$!50!$!82,Pollution management and environmental health!$!50!$!84,Pollution management and environmental health!$!50!$!84,,,Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals;Global Public Goods Priorities;Millennium Development Goals,,Environment and natural resources management,Environment and natural resources management,Environment and natural resources management,Environment and natural resources management,,
P050780,EUROPE AND CENTRAL ASIA,Republic of Kazakhstan;Republic of Kazakhstan,PE,Structural Adjustment Loan,AD,U,N,L,Closed,Closed,Pension Reform Adjustment Loan (PRAL),1998-06-25T00:00:00Z,June,2001-06-30T00:00:00Z,300;000;000,300;000;000,0,300;000;000,0,GOVT. OF KAZAKSTAN,MINISTRY OF LABOR AND SOCIAL PROTECTION,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P050780,,,Compulsory pension and unemployment insurance!$!65!$!BE,Central government administration!$!22!$!BC,General finance sector!$!9!$!FZ,Non-compulsory pensions and insurance!$!4!$!FD,,Compulsory pension and unemployment insurance;Compulsory pension and unemployment insurance;Central government administration;General finance sector;Non-compulsory pensions and insurance,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,Finance!$!FX,Finance!$!FX,,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Public Administration; Law; and Justice;Finance;Finance,Macroeconomic management!$!25!$!23,Debt management and fiscal sustainability!$!25!$!21,Social risk mitigation!$!50!$!87,Debt management and fiscal sustainability!$!25!$!21,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals,IBRD43590;IBRD43590,Economic management,Economic management,Social protection and risk management,Economic management,,
P055495,EUROPE AND CENTRAL ASIA,Romania;Romania,PE,Learning and Innovation Loan,IN,C,N,L,Closed,Closed,Child Welfare Reform Project,1998-06-25T00:00:00Z,June,2003-09-30T00:00:00Z,29;500;000,5;000;000,0,5;000;000,0,GOVERNMENT OF ROMANIA,DEPARTMENT OF CHILD PROTECTION AND COUNTY COUNCILS,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P055495,,,Other social services!$!96!$!JB,Central government administration!$!4!$!BC,,,,Other social services;Other social services;Central government administration,Health and other social services!$!JX,Public Administration; Law; and Justice!$!BX,,,,Health and other social services;Health and other social services;Public Administration; Law; and Justice,Social safety nets!$!40!$!54,Participation and civic engagement!$!20!$!57,Improving labor markets!$!40!$!51,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD43620;IBRD43620,Social protection and risk management,Social dev/gender/inclusion,Social protection and risk management,,,
P055733,EUROPE AND CENTRAL ASIA,Kyrgyz Republic;Kyrgyz Republic,PE,Specific Investment Loan,IN,B,Y,L,Closed,Closed,Power and District Heating Supplemental,1998-06-25T00:00:00Z,June,,20;000;000,0,15;000;000,15;000;000,0,GOVERNMENT OF KYRGYZ REPUBLIC,KYRGYZ ENERGO,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P055733,,,Energy efficiency in Heat and Power!$!98!$!LA,Central government administration!$!2!$!BC,,,,Energy efficiency in Heat and Power;Energy efficiency in Heat and Power;Central government administration,Energy and mining!$!LX,Public Administration; Law; and Justice!$!BX,,,,Energy and mining;Energy and mining;Public Administration; Law; and Justice,Urban services and housing for the poor!$!50!$!71,State-owned enterprise restructuring and privatization!$!25!$!43,Pollution management and environmental health!$!25!$!84,Pollution management and environmental health!$!25!$!84,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals,,Urban development,Financial and private sector development,Environment and natural resources management,Environment and natural resources management,,
P055155,EUROPE AND CENTRAL ASIA,Republic of Azerbaijan;Republic of Azerbaijan,PE,Specific Investment Loan,IN,A,N,L,Closed,Closed,Urgent Environmental Investment Project,1998-06-30T00:00:00Z,June,2005-06-30T00:00:00Z,32;000;000,0,20;000;000,20;000;000,0,GOVERNMENT OF AZERBAIJAN,COMMITTEE OF ECOLOGY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P055155,,,General water; sanitation and flood protection sector!$!38!$!WZ,Animal production!$!37!$!AJ,Central government administration!$!12!$!BC,Oil and gas!$!7!$!LC,Roads and highways!$!6!$!TA,General water; sanitation and flood protection sector;General water; sanitation and flood protection sector;Animal production;Central government administration;Oil and gas;Roads and highways,Water; sanitation and flood protection!$!WX,Agriculture; fishing; and forestry!$!AX,Public Administration; Law; and Justice!$!BX,Energy and mining!$!LX,Transportation!$!TX,Water; sanitation and flood protection;Water; sanitation and flood protection;Agriculture; fishing; and forestry;Public Administration; Law; and Justice;Energy and mining;Transportation,Law reform!$!11!$!33,Administrative and civil service reform!$!22!$!25,Environmental policies and institutions!$!23!$!82,Environmental policies and institutions!$!23!$!82,Pollution management and environmental health!$!22!$!84,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals;Millennium Development Goals,IDA31070;IDA31070,Rule of law,Public sector governance,Environment and natural resources management,Environment and natural resources management,Environment and natural resources management,
